1.6012528214683246e-16	9.710906220413764e-17	6.034364587517722e-17
1.6884617781752183e-16	8.132639407308425e-17	6.057504479203487e-17
1.394326430433471e-16	7.08735396870974e-17	8.432374216954064e-17
1.9452644247703306e-16	1.1770050781916506e-16	6.573124433891697e-17
2.0512129302322088e-16	9.846545236139326e-17	6.593009078322053e-17
2.456726471466201e-16	1.4836740687528737e-16	7.336122298157629e-17
2.5903867884468077e-16	1.2398301348423675e-16	7.352362616152127e-17
3.3013787672294086e-16	1.9907308564930984e-16	8.588336490780202e-17
3.4807820347390436e-16	1.66171195749397e-16	8.600715460166894e-17
4.973519632319783e-16	2.9952570997812754e-16	1.1310657185230443e-16
5.243450569927667e-16	2.4974637317713565e-16	1.1319006140723138e-16
9.882690188995193e-16	5.945383501449614e-16	2.2806199755553427e-16
1.0418360538156473e-15	4.95187625572736e-16	2.2810403482864414e-16
1.912426162122662e-18	1.735669457457029e-18	1.0160268248920632e-14
2.0893469081007205e-18	1.997131465522411e-18	1.0160268248851242e-14
-9.844764517085497e-16	-5.910690886332684e-16	2.274483019725234e-16
-1.0376919812532175e-15	-4.911960950957136e-16	2.2740626477654284e-16
-4.936552851020764e-16	-2.960631181903191e-16	1.1188676872862665e-16
-5.203042382636472e-16	-2.4576272680157645e-16	1.1180327914120905e-16
-3.265989348953781e-16	-1.956212555899764e-16	8.407242214002419e-17
-3.442069412209809e-16	-1.622007612772632e-16	8.394863274283726e-17
-2.423497771065575e-16	-1.4493070022043711e-16	7.098108131076122e-17
-2.553997448401783e-16	-1.2003086767412154e-16	7.081867799990145e-17
-1.914735892166621e-16	-1.1428307508420915e-16	6.281023023990352e-17
-2.0177249560274899e-16	-9.453675503562391e-17	6.26113838714476e-17
-1.5739009714320845e-16	-9.371467823851268e-17	5.69159556216229e-17
-1.6583933691818357e-16	-7.742592249102702e-17	5.668197739503182e-17
-1.3640791263401654e-16	-6.704692611415818e-17	7.947144219654751e-17
1.7928378642306165e-16	5.5336772731748776e-17	6.099392505765658e-17
1.3529123273903984e-16	4.677097938624263e-17	1.1574175667953406e-16
2.177497249417582e-16	6.676570087936261e-17	6.628576987321193e-17
2.7494900927150943e-16	8.37852461192531e-17	7.381442407852076e-17
3.6939873780283456e-16	1.1191659631951501e-16	8.622899138195198e-17
5.563645832729549e-16	1.6763683763192476e-16	1.1333976590040766e-16
1.1052504002829128e-15	3.3126365725575576e-16	2.2817943776747926e-16
2.434661268847867e-18	2.4779079720713165e-18	1.0160268248920632e-14
-1.1004205629940399e-15	-3.2631165880864946e-16	2.2733086188986888e-16
-5.516524565164491e-16	-1.6269581461566209e-16	1.1165357510805124e-16
-3.6487998302325526e-16	-1.0699348700169747e-16	8.372679619155012e-17
-2.706949575687517e-16	-7.888721016219532e-17	7.052788043503639e-17
-2.1382602871761195e-16	-6.189966298130714e-17	6.22557045485178e-17
-1.7574869987000737e-16	-5.0509338079598123e-17	5.626999107454062e-17
-1.3105189147636776e-16	-4.200975123710375e-17	1.0890843424797347e-16
1.8539716148222574e-16	2.941820456050629e-17	6.146728755631853e-17
1.2893255022343072e-16	2.4013041974126778e-17	1.3080949259614375e-16
2.251836700756001e-16	3.515487981866176e-17	6.669569947513945e-17
2.8427924562113724e-16	4.3678937923325474e-17	7.415008437900712e-17
3.8184283838532305e-16	5.775610276414694e-17	8.648535454669253e-17
5.7495192014316115e-16	8.56251605134559e-17	1.1351291630987229e-16
1.141844245580616e-15	1.6744643902974244e-16	2.282666940902105e-16
2.8675941496772278e-18	3.0489713624939512e-18	1.0160268248836063e-14
-1.1361549367201314e-15	-1.6135352720302592e-16	2.2724360549377325e-16
-5.693992053819633e-16	-7.954723379398873e-17	1.1148042425475478e-16
-3.7651431016745495e-16	-5.170301558593838e-17	8.347043268949501e-17
-2.7925743104247993e-16	-3.7660352249943644e-17	7.01922198374349e-17
-2.2054427690607064e-16	-2.9180211254923145e-17	6.184577462537615e-17
-1.8120785142945267e-16	-2.3496555808630213e-17	5.578627164848477e-17
-1.2337795617996864e-16	-1.8038612506795975e-17	1.2155203648150105e-16
1.8765621579286158e-16	3.633876212649167e-18	6.203594180880718e-17
1.2675300649093532e-16	3.773723757619512e-18	1.3588917562317739e-16
2.2794973108795455e-16	3.669999983126095e-18	6.719064986826889e-17
2.8769061056860905e-16	3.700768323108612e-18	7.455610585994608e-17
3.8629186181660395e-16	3.7249107093525e-18	8.679590070923124e-17
5.814216955316162e-16	3.742379543811089e-18	1.1372287716115222e-16
1.1542006593281268e-15	3.753072857385694e-18	2.283725655126012e-16
3.4249235063189256e-18	3.7563194618666136e-18	1.0160268248777864e-14
-1.1474052336112454e-15	3.752889089436114e-18	2.271377338311643e-16
-5.747882408653231e-16	3.7423969176401206e-18	1.1127046319365737e-16
-3.799240768877096e-16	3.725042429465707e-18	8.315988705712109e-17
-2.8168595189754075e-16	3.7009221936498494e-18	6.978620105973752e-17
-2.223972605614334e-16	3.670371253050157e-18	6.135083156613058e-17
-1.8263869217368087e-16	3.633472511562041e-18	5.520161022978831e-17
-1.1991215943005864e-16	3.7737139701284286e-18	1.239940185351625e-16
1.8635774214815203e-16	-2.196034190483624e-17	6.27722364305548e-17
1.3013529316237188e-16	-1.624146868481677e-17	1.333621069897886e-16
2.262408718132719e-16	-2.7617911054086067e-17	6.781853377154521e-17
2.854201192847634e-16	-3.607629056137912e-17	7.507236696364033e-17
3.8305145653584914e-16	-5.01017539954459e-17	8.719147174687679e-17
5.762104059126231e-16	-7.793352853546392e-17	1.1399066609812202e-16
1.1431332611630779e-15	-1.5973226793703685e-16	2.2850770008875337e-16
4.16688596438006e-18	4.672718118112429e-18	1.0160268248851242e-14
-1.1348659266676813e-15	1.6906765936549744e-16	2.270025994797237e-16
-5.681407202234303e-16	8.723886144495238e-17	1.1100267447497023e-16
-3.753056920359759e-16	5.935736410301395e-17	8.276431549444085e-17
-2.781165575618817e-16	4.526299783471931e-17	6.926993716354024e-17
-2.194870753722103e-16	3.6717179757096537e-17	6.072294052795722e-17
-1.802480906572504e-16	3.095454640773292e-17	5.4481439115131936e-17
-1.2217477939347406e-16	2.581010489179589e-17	1.1899982507385078e-16
1.8130469018939688e-16	-4.7257498112812595e-17	6.375250402444929e-17
1.3759321913728243e-16	-3.833583953139498e-17	1.2045122540035575e-16
2.199877431507301e-16	-5.859092706172168e-17	6.866303456013526e-17
2.773689256223672e-16	-7.552931549568577e-17	7.576877584589059e-17
3.7196610220912896e-16	-1.0359660864560966e-16	8.772629559588754e-17
5.590405860282711e-16	-1.592705500341866e-16	1.143533149192082e-16
1.1079929362418007e-15	-3.228693990293584e-16	2.2869088277074063e-16
5.199595434047855e-18	5.925682412353139e-18	1.0160268248894612e-14
-1.0976781335051248e-15	3.3470556018586355e-16	2.268194169832907e-16
-5.489765465479505e-16	1.7106178681979124e-16	1.1064002581331192e-16
-3.6231264824013236e-16	1.1531337533157818e-16	8.222949235306451e-17
-2.6827506078975502e-16	8.714307781369119e-17	6.857352997179915e-17
-2.1158799437711557e-16	7.007448617460721e-17	5.987843766758665e-17
-1.737154019834187e-16	5.858496116043604e-17	5.3509514277604663e-17
-1.2874922638518264e-16	5.0444704144606224e-17	1.0419994948909454e-16
1.7219237621985758e-16	-7.202513532318172e-17	6.515996517170604e-17
1.4270386670708733e-16	-6.137706030814425e-17	9.053025804109758e-17
2.0883926528909624e-16	-8.902879708276902e-17	6.988829885623645e-17
2.6307426301293794e-16	-1.1443104759690853e-16	7.678313522453855e-17
3.523717515675341e-16	-1.5652798304688857e-16	8.850766224410907e-17
5.288290025499163e-16	-2.400369750222785e-16	1.1488428267067715e-16
1.0464366768866337e-15	-4.854382688870821e-16	2.2895943463246914e-16
6.729327642930015e-18	7.765694233121958e-18	1.0160268248833895e-14
-1.0330912911911133e-15	5.009455915621612e-16	2.265508647544732e-16
-5.158203158319246e-16	2.554720764324484e-16	1.101090580312297e-16
-3.39913348742515e-16	1.7184406709874798e-16	8.14481251698645e-17
-2.5136415073784024e-16	1.2958285519239583e-16	6.755916936341625e-17
-1.9805454321166468e-16	1.0397336691585994e-16	5.865317528566938e-17
-1.62484630800424e-16	8.672237692433361e-17	5.209562545810298e-17
-1.3313669009458059e-16	7.654360553931997e-17	7.326455575738078e-17
1.645079165973797e-16	-8.661061308787609e-17	6.638425896950917e-17
1.9941384933168783e-16	-1.0701963526694998e-16	7.095591512554705e-17
2.509970605895436e-16	-1.375331854828357e-16	7.767051744377319e-17
3.358179923976124e-16	-1.8811702806852964e-16	8.919332877508918e-17
5.032948360591289e-16	-2.884813702820073e-16	1.1535124198526625e-16
9.943735015238603e-16	-5.83439872566135e-16	2.291959201034355e-16
8.070963076890797e-18	9.380244686111551e-18	1.0160268248831673e-14
-9.783724172007025e-16	6.0216681985739e-16	2.2631437895515356e-16
-4.877124756664073e-16	3.071073541306764e-16	1.09642100358808e-16
-3.2091884254929504e-16	2.0657727524208156e-16	8.076245886183433e-17
-2.3702534086868035e-16	1.557649596393739e-16	6.66717873396232e-17
-1.8658618079342108e-16	1.2496394916915317e-16	5.758555901635874e-17
-1.530075196266258e-16	1.0421314665159573e-16	5.087538719765496e-17
1.3340530084746774e-16	1.30803053333788e-16	5.986176381805547e-17
1.5327604431185373e-16	1.0737087750758653e-16	6.019438992798493e-17
1.1393013769274274e-16	9.137007901090095e-17	1.0897003014416148e-16
1.621002838172837e-16	1.587893187784163e-16	6.532333087724033e-17
1.8622868701348215e-16	1.3021983701742707e-16	6.56059131704466e-17
2.0472852686612671e-16	2.0044680863068458e-16	7.302841650206727e-17
2.351989375900709e-16	1.642364592860989e-16	7.325891985297616e-17
2.7512260928589194e-16	2.6933058966853073e-16	8.562989566995618e-17
3.1607089756497444e-16	2.2048240983650603e-16	8.580542135794569e-17
4.144754531365391e-16	4.058026736175497e-16	1.1293572026519268e-16
4.761714943778993e-16	3.3191319735158e-16	1.1305401994644603e-16
8.235893971091032e-16	8.066074831917551e-16	2.2797600372278444e-16
9.462049317838143e-16	6.591692754058366e-16	2.280355428694012e-16
1.5966775486480555e-18	1.21857524239011e-18	1.0160268248920632e-14
1.8080752847902367e-18	1.5739176405920796e-18	1.0160268248885938e-14
-8.20424026774681e-16	-8.04171692851248e-16	2.2753429584429627e-16
-9.426195447159115e-16	-6.560234061745087e-16	2.2747475672490103e-16
-4.113934286380747e-16	-4.0337098386879186e-16	1.1205762023142788e-16
-4.726779468023462e-16	-3.2877292725852157e-16	1.119393204753008e-16
-2.721775370175265e-16	-2.6690575120847856e-16	8.432589158337529e-17
-3.127280700380513e-16	-2.173517160849759e-16	8.415036591167568e-17
-2.019712949738095e-16	-1.9803144811758628e-16	7.131388778300825e-17
-2.320628100197676e-16	-1.6111892335943476e-16	7.10833842193803e-17
-1.5957794711907078e-16	-1.5638606474901282e-16	6.321814320789672e-17
-1.8335085459886633e-16	-1.271191788285051e-16	6.293556092835693e-17
-1.3115963465051856e-16	-1.2841372569611472e-16	5.738955163677039e-17
-1.5070251210721677e-16	-1.0429024546096612e-16	5.705999082715299e-17
-1.1090132080845701e-16	-8.849523683245071e-17	1.0481058834242556e-16
9.995986757265373e-17	6.039878634058187e-17	1.3939033934382628e-16
-9.536358393501215e-17	-5.679541082845384e-17	1.3297314403730045e-16
8.70481431379551e-17	3.5804504810913455e-17	1.4988645262182936e-16
-8.053755703711186e-17	-3.122977525911335e-17	1.4018074614689692e-16
7.990862646060159e-17	1.8059357222679618e-17	1.5365833243418402e-16
-7.126600374790534e-17	-1.2175568819021777e-17	1.396010321701961e-16
7.832072325130418e-17	3.8305314249492555e-18	1.5621826050612975e-16
-6.759354861732424e-17	3.8305314249492555e-18	1.3716540883405444e-16
8.180118141442708e-17	-1.0079024692944144e-17	1.5854142319215203e-16
-6.937344879407987e-17	2.0155901348757228e-17	1.3471794141222809e-16
9.054388635465388e-17	-2.6853773511879627e-17	1.58758859068889e-16
-7.70418138204125e-17	4.018050655814688e-17	1.3130833969983708e-16
1.0466138756630173e-16	-4.981471048666643e-17	1.508643049688844e-16
-9.066209117067811e-17	6.737949580164614e-17	1.2149919218696402e-16
1.5848085776566884e-16	-9.580283266687797e-17	6.74217716934912e-17
1.1960694501734796e-16	-7.856772980576893e-17	1.2157273980886524e-16
1.9205774760776858e-16	-1.184253405220102e-16	7.18671199414458e-17
2.415695479551614e-16	-1.5225096052480062e-16	7.843029029003081e-17
3.228829375286177e-16	-2.08344929967648e-16	8.978181513689924e-17
4.833101985014095e-16	-3.1966509762082324e-16	1.1575269912450798e-16
9.535440680447715e-16	-6.468542870218754e-16	2.2939944183309023e-16
9.214886032960497e-18	1.0763616586741942e-17	1.0160268248851242e-14
-9.352803605242245e-16	6.683384631127207e-16	2.261108577229362e-16
-4.655393271443268e-16	3.4102090591068164e-16	1.0924064070375874e-16
-3.0591601716229947e-16	2.2948921421963503e-16	8.017397218433846e-17
-2.256921812010626e-16	1.7310444910758821e-16	6.591201322998207e-17
-1.775217902135138e-16	1.3891368088828134e-16	5.667435379982795e-17
-1.4549769264874837e-16	1.158583107641306e-16	4.983262892224536e-17
-1.0522455546708253e-16	1.01297559269051e-16	9.220786900239194e-17
1.4125365651143184e-16	-1.1528835683714463e-16	7.111456857364877e-17
1.7102225632142695e-16	-1.4285067855954656e-16	7.512789350775917e-17
2.1458927169524795e-16	-1.8414883622682904e-16	8.116460037405034e-17
2.8575246092556716e-16	-2.5274456945410407e-16	9.190878998228323e-17
4.256762219494701e-16	-3.890062316061239e-16	1.1720805169916336e-16
8.351416034375938e-16	-7.896828261825139e-16	2.301385419374944e-16
1.326751932309132e-17	1.5749138466948012e-17	1.0160268248851242e-14
-8.088717771970856e-16	8.210963943515132e-16	2.2537175739074294e-16
-4.0019262254002027e-16	4.201674637552311e-16	1.0778528923825313e-16
-2.615477181438233e-16	2.834917379382627e-16	7.804699692560844e-17
-1.921105257389705e-16	2.1432944532366702e-16	6.31777039944744e-17
-1.5065597104868672e-16	1.7232470806383256e-16	5.3413581962254343e-17
-1.233120302709141e-16	1.439290500700918e-16	4.6136761643039315e-17
1.0682019363682262e-16	1.5285305767519376e-16	5.953494383881431e-17
1.307141950019169e-16	1.3343830593622452e-16	5.982401183359101e-17
9.124769406702459e-17	1.1342172646868692e-16	1.0837319677723455e-16
1.2978666516147543e-16	1.856583068953355e-16	6.504351919292599e-17
1.5883056273867808e-16	1.6200182788173934e-16	6.529116671289999e-17
1.6390299460447768e-16	2.345035066453873e-16	7.280036226822691e-17
2.0059825270600268e-16	2.0451843631244986e-16	7.300219292457813e-17
2.202288209391007e-16	3.152753167116477e-16	8.545634734730031e-17
2.69570241661012e-16	2.7482316239784603e-16	8.560993433582315e-17
3.317177990858512e-16	4.753028895606902e-16	1.1281880720150437e-16
4.061067136851683e-16	4.141107801084763e-16	1.1292227050406055e-16
6.590094912600936e-16	9.45291740055544e-16	2.2791717887241063e-16
8.069506845003497e-16	8.231850519258326e-16	2.2796923568471763e-16
1.425971092060945e-18	8.799969943853704e-19	1.0160268248885938e-14
1.5749568896669239e-18	1.1789814391755091e-18	1.0160268248885938e-14
-6.561832902569032e-16	-9.435326666544627e-16	2.275931206963592e-16
-8.038284427622134e-16	-8.208284198454698e-16	2.275410638927808e-16
-3.2896827089423055e-16	-4.735465900085296e-16	1.1217453330677446e-16
-4.0306696626872067e-16	-4.1175807981363842e-16	1.120710700285731e-16
-2.176053352926843e-16	-3.1352362952353576e-16	8.449943982175392e-17
-2.6666608572854496e-16	-2.7247699691507703e-16	8.434585284840553e-17
-1.6145239879517304e-16	-2.3275823369878595e-16	7.15419419126295e-17
-1.9788000465310911e-16	-2.021813849127762e-16	7.134011135324494e-17
-1.2755234449823185e-16	-1.839212389998891e-16	6.349795488722358e-17
-1.5634481839713592e-16	-1.5967640554015966e-16	6.325030745299197e-17
-1.0484154584330484e-16	-1.5112641487379555e-16	5.77196067310881e-17
-1.285045624020476e-16	-1.3112863901808782e-16	5.742773755052264e-17
-8.861756263649917e-17	-1.1140988745617315e-16	1.0540728182606322e-16
7.593386895334687e-17	7.501970105646576e-17	1.4325962258182246e-16
-7.158293861421807e-17	-7.24971125831729e-17	1.3833724235490247e-16
6.172160192584433e-17	4.537997637610035e-17	1.5083037547114824e-16
-5.500981556905839e-17	-4.216858674507672e-17	1.4255329386903595e-16
5.359902828802692e-17	2.6438541566184925e-17	1.513702627064392e-16
-4.3840432701767536e-17	-2.2281188928712325e-17	1.375835074161281e-16
